osm_id	name	bench	btst	bus	departures_board	description	highway	layer	level	local_ref	mvv:zone	name:bar	name:etymology:wikidata	name:official	network	network:guid	network:short	network:wikidata	network:wikipedia	note	official_name	old_name	operator	public_transport	public_transport:version	rail	railway	railway:position	railway:ref	ref	ref:IFOPT	ref_name	shelter	short_name	source	subway	train	tram	uic_name	uic_ref	wheelchair	wheelchair:description	wheelchair:tram	wikidata	wikipedia	geometry
885944729	Scheidplatz	NA	NA	NA	NA	Scheidplatz, Gleis 4 U2/U8 Ri. Messestadt Ost/Sendlinger Tor	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrs- und Tarifverbund	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrsgesellschaft	stop_position	NA	NA	stop	NA	NA	4	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5728125, 48.1715437)
885944731	Scheidplatz	NA	NA	NA	NA	Scheidplatz, Gleis 1 U3 Ri.Moosach	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrs- und Tarifverbund	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrsgesellschaft	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5730165, 48.1715412)
885944750	Scheidplatz	NA	NA	NA	NA	Scheidplatz, Gleis 2 U3 Ri.Fürstenried West	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrs- und Tarifverbund	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrsgesellschaft	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.5726533, 48.1715437)
894671538	Neuperlach Zentrum	NA	NA	NA	NA	Gleis 2, U5/U7 Ri.Neuperlach Süd	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6460813, 48.1012008)
894671549	Neuperlach Zentrum	NA	NA	NA	NA	Gleis 1, U5/U7 Ri.Laimer Platz/Westfriedhof	NA	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.6462771, 48.1011652)
898181990	Baumkirchner Straße	NA	NA	NA	NA	Baumkirchner Straße, Stop Tram 19/N19 Richtung Pasing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	2	de:09162:903:2:2	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6298299, 48.1284978)
926630200	Anni-Albers-Straße	NA	NA	NA	NA	Anni-Albers-Straße, Stop Tram 23 Richtung Münchner Freiheit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5891615, 48.179674)
927139977	Fritz-Meyer-Weg	NA	NA	NA	NA	Fritz-Meyer-Weg, Stop Tram 16/37 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	5	de:09162:601:5:5	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.636676, 48.1725849)
927140599	Taimerhofstraße	NA	NA	NA	NA	Taimerhofstraße, Stop Tram 16/37 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6308313, 48.1667595)
928661369	Odeonsplatz	NA	NA	NA	NA	Odeonsplatz, Gleis 1	NA	-5	-3	NA	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	MVG	stop_position	NA	NA	stop	NA	NA	1	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.576431, 48.1429605)
1038235773	Gartenstraße	NA	NA	NA	NA	Gartenstraße, Stop Tram 27/N27 Richtung Petuelring	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:308:2:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5648663, 48.1719842)
1039459598	Elisabethplatz	NA	NA	NA	NA	Elisabethplatz, Stop Tram 27/N27/28 Richtung Petuelring/Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5750468, 48.1574191)
1077566340	Stiglmaierplatz	NA	NA	NA	NA	Stiglmaierplatz, Stop Tram 20/21/22/N20 Richtung Karlsplatz (Stachus)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5587173, 48.1470407)
1077641221	Ackermannstraße	NA	NA	NA	NA	Ackermannstraße, Stop Tram 27/N27 Richtung Petuelring	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5649684, 48.168243)
1099427195	Senftenauerstraße	NA	NA	NA	NA	Senftenauerstraße, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.4973806, 48.1255755)
1106322240	Scheidplatz	NA	NA	NA	NA	Scheidplatz, Gleis 3 U2/U8 Ri.Feldmoching/OEZ	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrs- und Tarifverbund	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrsgesellschaft	stop_position	NA	NA	stop	NA	NA	3	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	c(11.572864, 48.1715431)
1127688004	Ostfriedhof	NA	NA	yes	NA	Ostfriedhof, Stop Tram 15/25/N27 Richtung Großhesseloher Brücke/Grünwald, Derbolfinger Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.5831895, 48.1186558)
1154697139	Sendlinger Tor	NA	NA	NA	NA	Sendlinger Tor, Stop Tram 27/28 Richtung Petuelring/Scheidplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5660138, 48.1338536)
1180848793	Leuchtenbergring	NA	NA	NA	NA	Leuchtenbergring, Gleis 3	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München Leuchtenbergring	NA	DB	stop_position	NA	NA	stop	NA	MLEU	3	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004134	no	NA	NA	NA	NA	c(11.6153909, 48.1341151)
1191166180	Unterföhring	NA	NA	NA	NA	Unterföhring, Gleis 1, S8 Ri.Herrsching	NA	NA	NA	1	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	9.8	MUFG	1	de:09184:2030:21:21	NA	NA	NA	NA	NA	yes	NA	Unterföhring	8005986	yes	NA	NA	NA	NA	c(11.6467247, 48.1900748)
1237837365	Kreillerstraße	NA	NA	NA	NA	Kreillerstraße, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.6444859, 48.1254906)
1237837408	Mutschellestraße	NA	NA	NA	NA	Mutschellestraße, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.637881, 48.1267129)
1237837496	Baumkirchner Straße	NA	NA	NA	NA	Baumkirchner Straße, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:903:2:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6300536, 48.1284128)
1237837517	Schlüsselbergstraße	NA	NA	NA	NA	Schlüsselbergstraße, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6234389, 48.1296426)
1237856654	Haidenauplatz	NA	NA	NA	NA	Haidenauplatz, Stop Tram 21/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.6098236, 48.1321909)
1239029830	Wörthstraße	NA	NA	NA	NA	Wörthstraße, Stop Tram 19/N19 Richtung Pasing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5980939, 48.1319764)
1239029981	Max-Weber-Platz (Johannisplatz)	NA	NA	NA	NA	Max-Weber-Platz (Johannisplatz), Stop Tram 25/19/N19 Richtung Großhesseloher Brücke/Grünwald, Derbolfinger Platz/St.-Veit-Straße; Endhaltestelle Tram 37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.597951, 48.1343553)
1239029986	Wörthstraße	NA	NA	NA	NA	Wörthstraße, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5982445, 48.131815)
1239085736	Maximilianeum	NA	NA	NA	NA	Maximilianeum, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5960551, 48.1360161)
1239085738	Maximilianeum	NA	NA	NA	NA	Maximilianeum, Stop Tram 19/N19 Richtung Pasing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5956874, 48.1362058)
1239166849	Marienplatz (Theatinerstraße)	NA	NA	NA	NA	Theatinerstraße, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5753716, 48.1394412)
1239794141	Karlsplatz (Stachus)	NA	NA	NA	NA	Karlsplatz (Stachus) Nord, Stop Tram 19/N19 Richtung St.-Veit-Straße und Tram 20/21/22/N20 (Endhaltestelle)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5648011, 48.1398044)
1239854155	Lenbachplatz	NA	NA	NA	NA	Lenbachplatz, Stop Tram 19/N19 Richtung Pasing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5684269, 48.1408543)
1239854160	Kammerspiele	NA	NA	NA	NA	Kammerspiele, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.5830678, 48.1385107)
1239854170	Kammerspiele	NA	NA	NA	NA	Kammerspiele, Stop Tram 19/N19 Richtung Pasing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	no	NA	NA	NA	NA	c(11.5830033, 48.1385534)
1239854182	Lenbachplatz	NA	NA	NA	NA	Lenbachplatz, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5685966, 48.140888)
1239887177	Ampfingstraße	NA	NA	NA	NA	Ampfingstraße, Stop Tram 19/N19 Richtung Pasing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6150357, 48.1310822)
1239887189	Ampfingstraße	NA	NA	NA	NA	Ampfingstraße, Stop Tram 19/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.6164135, 48.1308361)
1240216268	Karlsplatz (Stachus)	NA	NA	NA	NA	Karlsplatz (Stachus), Stop Tram 20/N20 Richtung Moosach Bahnhof/Westfriedhof/Hochschule München	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5645151, 48.1392734)
1240216278	Karlsplatz (Stachus)	NA	NA	NA	NA	Karlsplatz (Stachus), Stop Tram 16/17/18/N17 Richtung Romanplatz/Amalienburgstraße/Gondrellplatz (Gleis 1)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.565333, 48.1386792)
1240216392	Karlsplatz (Stachus)	NA	NA	NA	NA	Karlsplatz (Stachus), Stop Tram 16/17/18/N16 Richtung St. Emmeram/Schwanseestraße/Effnerplatz (Gleis 2)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5652355, 48.1383348)
1240243467	Karlsplatz (Stachus)	NA	NA	NA	NA	Karlsplatz (Stachus), Stop Tram 27/28/N27 Richtung Sendlinger Tor/Großhesseloher Brücke (Gleis 4)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5650508, 48.1383462)
1242527914	Ottostraße	NA	NA	NA	NA	Ottostraße, Stop Tram 27/28/N27 Richtung Kurfürstenplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5678513, 48.1425329)
1242527935	Ottostraße	NA	NA	NA	NA	Ottostraße, Stop Tram 27/28/N27 Richtung Sendlinger Tor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5676885, 48.1421182)
1281703737	Maxmonument	NA	NA	NA	NA	Maxmonument, Stop Tram 19/21/N19 Richtung St.-Veit-Straße	NA	NA	NA	NA	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	MVG	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	limited	NA	NA	NA	NA	c(11.5883144, 48.1374681)
1293262020	Rosenheimer Platz	NA	NA	NA	NA	Rosenheimer Platz, Stop Tram 15/25 Richtung Max-Weber-Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5941869, 48.1289753)
1293262051	Rosenheimer Platz	NA	NA	NA	NA	Rosenheimer Platz, Stop Tram 15/25 Richtung Großhesseloher Brücke/Grünwald, Derbolfinger Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5940253, 48.1288281)
1293262052	Wörthstraße	NA	NA	NA	NA	Wörthstraße, Stop Tram 15/25 Richtung Großhesseloher Brücke/Grünwald, Derbolfinger Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5974473, 48.1318304)
1293262076	Wörthstraße	NA	NA	NA	NA	Wörthstraße, Stop Tram 15/25 Richtung Max-Weber-Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5975673, 48.1318501)
1294816170	Regerplatz	NA	NA	NA	NA	Regerplatz, Stop Tram 15/25 Richtung Großhesseloher Brücke/Grünwald, Derbolfinger Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5882377, 48.1244463)
1294816254	Regerplatz	NA	NA	NA	NA	Regerplatz, Stop Tram 15/25 Richtung Max-Weber-Platz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5879558, 48.1242482)
1302634121	Pasing	NA	NA	NA	NA	Pasing, Gleis 7	NA	NA	NA	7	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	7.4	MP S	7	NA	NA	NA	NA	NA	NA	yes	NA	München-Pasing S-Bahn	8004158	yes	NA	NA	NA	NA	c(11.4616573, 48.1500098)
1328633980	Domagkstraße	NA	NA	NA	NA	Domagkstraße, Stop Tram 23 Richtung Münchner Freiheit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.590201, 48.1836311)
1358742633	Innsbrucker Ring	NA	NA	NA	NA	Innsbrucker Ring, U5 Ri.Neuperlach Süd	NA	-5	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrsgesellschaft	stop_position	NA	NA	stop	NA	NA	4	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	yes	NA	NA	NA	NA	c(11.6186653, 48.120302)
1371832229	Herkomerplatz	NA	NA	NA	NA	Herkomerplatz, Stop Tram 16/37/N17 Richtung St. Emmeram/Effnerplatz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	1	de:09162:76:2:1	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.6090177, 48.1508664)
1379781760	Englschalking	NA	NA	NA	NA	Englschalking, Gleis 2	NA	NA	NA	1	NA	NA	NA	München-Englschalking	MVV	NA	NA	NA	NA	NA	NA	NA	DB InfraGO AG	stop_position	NA	NA	stop	29.6	MEGS	1	NA	NA	NA	NA	NA	NA	yes	NA	München-Englschalking	8004144	yes	NA	NA	NA	NA	c(11.6483286, 48.1567548)
1414694871	Nationalmuseum/Haus der Kunst	NA	NA	NA	NA	Nationalmuseum/Haus der Kunst, Stop Tram 18 Richtung St. Emmeram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	stop_position	NA	NA	stop	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	yes	NA	NA	NA	NA	c(11.5884892, 48.1428464)
1452724464	München Ost	NA	NA	NA	NA	München Ost, Gleis 14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	yes	stop	NA	MOP	14	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	no	NA	NA	NA	NA	c(11.6061093, 48.1271299)
1452724472	München Ost	NA	NA	NA	NA	München Ost, Gleis 13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	yes	stop	NA	MOP	13	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	no	NA	NA	NA	NA	c(11.6059946, 48.1272095)
1452724475	München Ost	NA	NA	NA	NA	München Ost, Gleis 12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	yes	stop	NA	MOP	12	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	NA	NA	NA	NA	NA	c(11.60595, 48.1272394)
1452724476	München Ost	NA	NA	NA	NA	München Ost, Gleis 11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	yes	stop	NA	MOP	11	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	limited	NA	NA	NA	NA	c(11.6058245, 48.1273204)
1452724488	München Ost	NA	NA	NA	NA	München Ost, Gleis 8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MOP	8	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	NA	NA	NA	NA	NA	c(11.6056883, 48.1274092)
1452724492	München Ost	NA	NA	NA	NA	München Ost, Gleis 6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MOP	6	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	NA	NA	NA	NA	NA	c(11.6055168, 48.1275185)
1452724494	Ostbahnhof	NA	NA	NA	NA	Ostbahnhof, Gleis 5	NA	NA	NA	NA	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MOP	5	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	yes	NA	NA	NA	NA	c(11.605381, 48.1276066)
1452724502	Ostbahnhof	NA	NA	NA	NA	Ostbahnhof, Gleis 2	NA	NA	NA	NA	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MOP	2	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	yes	NA	NA	NA	NA	c(11.6051517, 48.1277586)
1452724506	Ostbahnhof	NA	NA	NA	NA	Ostbahnhof, Gleis 1	NA	NA	NA	NA	NA	NA	NA	NA	MVV	NA	NA	NA	NA	NA	NA	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MOP	1	NA	NA	NA	NA	NA	NA	yes	NA	NA	8000262	yes	NA	NA	NA	NA	c(11.6050371, 48.1278335)
1452862956	Feldmoching	NA	NA	NA	NA	Feldmoching, Gleis 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	München-Feldmoching	NA	DB Netz AG	stop_position	NA	NA	stop	NA	MFE	2	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004147	NA	NA	NA	NA	NA	c(11.5411952, 48.2135904)
1452862960	Hirschgarten	NA	NA	NA	NA	Hirschgarten, Gleis 2	NA	NA	NA	NA	NA	NA	NA	NA	Münchner Verkehrs- und Tarifverbund	DE-BY-MVV	MVV	Q259000	NA	NA	München Hirschgarten	NA	DB Station&Service AG	stop_position	NA	NA	stop	NA	MMHG	2	NA	NA	NA	NA	NA	NA	yes	NA	NA	8004179	yes	NA	NA	NA	NA	c(11.5194229, 48.1434902)
